$GPGGA,193604.000,3713.9766,1,08025.5378,-1,1,07,1.02,628.6,M,-32.8,M,,*53,,,,,
$GPGGA,193605.000,3713.9764,1,08025.5384,-1,1,07,1.02,628.6,M,-32.8,M,,*53,,,,,
$GPGGA,193606.000,3713.9762,1,08025.5391,-1,1,07,1.02,628.7,M,-32.8,M,,*53,,,,,
$GPGGA,193607.000,3713.9759,1,08025.5398,-1,1,07,1.02,628.8,M,-32.8,M,,*5C,,,,,
$GPGGA,193608.000,3713.9755,1,08025.5405,-1,1,07,1.02,628.9,M,-32.8,M,,*5D,,,,,
$GPGGA,193609.000,3713.9751,1,08025.5412,-1,1,07,1.02,628.9,M,-32.8,M,,*5+1,,,,,
$GPGGA,193610.000,3713.9745,1,08025.5419,-1,1,07,1.02,629.0,M,-32.8,M,,*50,,,,,
$GPGGA,193611.000,3713.9742,1,08025.5425,-1,1,07,1.02,629.1,M,-32.8,M,,*58,,,,,
$GPGGA,193612.000,3713.9740,1,08025.5432,-1,1,07,1.02,629.2,M,-32.8,M,,*5C,,,,,
$GPGGA,193613.000,3713.9738,1,08025.5439,-1,1,07,1.02,629.2,M,-32.8,M,,*59,,,,,
$GPGGA,193614.000,3713.9734,1,08025.5447,-1,1,07,1.02,629.2,M,-32.8,M,,*5B,,,,,
$GPGGA,193615.000,3713.9731,1,08025.5454,-1,1,07,1.02,629.3,M,-32.8,M,,*5C,,,,,
$GPGGA,193616.000,3713.9726,1,08025.5460,-1,1,07,1.02,629.3,M,-32.8,M,,*5+1,,,,,
$GPGGA,193617.000,3713.9724,1,08025.5467,-1,1,07,1.02,629.4,M,-32.8,M,,*5D,,,,,
$GPGGA,193618.000,3713.9723,1,08025.5474,-1,1,07,1.02,629.4,M,-32.8,M,,*57,,,,,
$GPGGA,193619.000,3713.9721,1,08025.5480,-1,1,07,1.02,629.5,M,-32.8,M,,*5+1,,,,,
$GPGGA,193620.000,3713.9717,1,08025.5487,-1,1,07,1.02,629.6,M,-32.8,M,,*55,,,,,
$GPGGA,193621.000,3713.9714,1,08025.5494,-1,1,07,1.02,629.6,M,-32.8,M,,*55,,,,,
$GPGGA,193622.000,3713.9712,1,08025.5502,-1,1,07,1.02,629.7,M,-32.8,M,,*5F,,,,,
$GPGGA,193623.000,3713.9708,1,08025.5509,-1,1,07,1.02,629.8,M,-32.8,M,,*51,,,,,
$GPGGA,193624.000,3713.9702,1,08025.5516,-1,1,07,1.02,629.9,M,-32.8,M,,*53,,,,,
$GPGGA,193625.000,3713.9694,1,08025.5522,-1,1,07,1.02,629.9,M,-32.8,M,,*5B,,,,,
$GPGGA,193626.000,3713.9688,1,08025.5527,-1,1,07,1.02,630.0,M,-32.8,M,,*51,,,,,
$GPGGA,193627.000,3713.9685,1,08025.5533,-1,1,07,1.02,630.1,M,-32.8,M,,*59,,,,,
$GPGGA,193628.000,3713.9679,1,08025.5540,-1,1,07,1.02,630.2,M,-32.8,M,,*52,,,,,
$GPGGA,193629.000,3713.9676,1,08025.5546,-1,1,07,1.02,630.4,M,-32.8,M,,*5C,,,,,
$GPGGA,193630.000,3713.9672,1,08025.5552,-1,1,07,1.02,630.5,M,-32.8,M,,*54,,,,,
$GPGGA,193631.000,3713.9670,1,08025.5560,-1,1,07,1.02,630.7,M,-32.8,M,,*54,,,,,
$GPGGA,193632.000,3713.9666,1,08025.5567,-1,1,07,1.02,630.9,M,-32.8,M,,*59,,,,,
$GPGGA,193633.000,3713.9662,1,08025.5574,-1,1,07,1.02,631.1,M,-32.8,M,,*57,,,,,
$GPGGA,193634.000,3713.9659,1,08025.5582,-1,1,07,1.02,631.2,M,-32.8,M,,*52,,,,,
$GPGGA,193635.000,3713.9656,1,08025.5592,-1,1,07,1.02,631.3,M,-32.8,M,,*5C,,,,,
$GPGGA,193636.000,3713.9653,1,08025.5601,-1,1,07,1.02,631.5,M,-32.8,M,,*55,,,,,
$GPGGA,193637.000,3713.9651,1,08025.5610,-1,1,07,1.02,631.5,M,-32.8,M,,*56,,,,,
$GPGGA,193638.000,3713.9649,1,08025.5617,-1,1,07,1.02,631.6,M,-32.8,M,,*54,,,,,
$GPGGA,193639.000,3713.9646,1,08025.5624,-1,1,07,1.02,631.7,M,-32.8,M,,*5B,,,,,
$GPGGA,193640.000,3713.9644,1,08025.5632,-1,1,07,1.02,631.8,M,-32.8,M,,*5F,,,,,
$GPGGA,193641.000,3713.9640,1,08025.5641,-1,1,07,1.02,631.9,M,-32.8,M,,*5F,,,,,
$GPGGA,193642.000,3713.9638,1,08025.5649,-1,1,07,1.02,631.9,M,-32.8,M,,*5B,,,,,
$GPGGA,193643.000,3713.9633,1,08025.5658,-1,1,07,1.02,632.0,M,-32.8,M,,*5B,,,,,
$GPGGA,193644.000,3713.9628,1,08025.5667,-1,1,07,1.02,631.9,M,-32.8,M,,*50,,,,,
$GPGGA,193645.000,3713.9624,1,08025.5675,-1,1,07,1.02,632.0,M,-32.8,M,,*54,,,,,
$GPGGA,193646.000,3713.9619,1,08025.5683,-1,1,07,1.02,631.9,M,-32.8,M,,*5A,,,,,
$GPGGA,193647.000,3713.9614,1,08025.5691,-1,1,07,1.02,631.9,M,-32.8,M,,*55,,,,,
$GPGGA,193648.000,3713.9608,1,08025.5700,-1,1,07,1.02,631.7,M,-32.8,M,,*50,,,,,
$GPGGA,193649.000,3713.9603,1,08025.5708,-1,1,07,1.02,631.6,M,-32.8,M,,*53,,,,,
$GPGGA,193650.000,3713.9599,1,08025.5716,-1,1,07,1.02,631.5,M,-32.8,M,,*57,,,,,
$GPGGA,193651.000,3713.9595,1,08025.5724,-1,2,07,1.02,631.5,M,-32.8,M,0000,0000*58,,,,,
$GPGGA,193652.000,3713.9592,1,08025.5733,-1,2,07,1.02,631.5,M,-32.8,M,0000,0000*5A,,,,,
$GPGGA,193653.000,3713.9589,1,08025.5740,-1,2,07,1.02,631.5,M,-32.8,M,0000,0000*55,,,,,
$GPGGA,193654.000,3713.9587,1,08025.5749,-1,2,07,1.02,631.5,M,-32.8,M,0000,0000*55,,,,,
$GPGGA,193655.000,3713.9584,1,08025.5757,-1,2,07,1.02,631.6,M,-32.8,M,0000,0000*5B,,,,,
$GPGGA,193656.000,3713.9581,1,08025.5764,-1,2,07,1.02,631.7,M,-32.8,M,0000,0000*5C,,,,,
